source,target,prov,context,age,weight,date
https://dati.cortecostituzionale.it/ontology/Pronuncia/54/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2019,DIRITTO,IT-COST-2020-54_DIRITTO_line-28_PAR-4.5,81,1,2020-02-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/50/2012,https://dati.cortecostituzionale.it/ontology/Pronuncia/357/2010,DIRITTO,IT-COST-2012-50_DIRITTO_line-7_PAR-2.1,450,1,2012-03-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/50/2012,https://dati.cortecostituzionale.it/ontology/Pronuncia/216/2009,DIRITTO,IT-COST-2012-50_DIRITTO_line-7_PAR-2.1,969,1,2012-03-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/260/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/61/1987,DIRITTO|DIRITTO|DIRITTO|FATTO|FATTO|FATTO,IT-COST-1990-260_DIRITTO_line-12_PAR-4|IT-COST-1990-260_DIRITTO_line-15_PAR-5|IT-COST-1990-260_DIRITTO_line-12_PAR-4|IT-COST-1990-260_FATTO_line-2_PAR-1|IT-COST-1990-260_FATTO_line-7_PAR-2|IT-COST-1990-260_FATTO_line-12_PAR-3,1180,6,1990-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/260/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/173/1986,DIRITTO,IT-COST-1990-260_DIRITTO_line-10_PAR-3,1418,1,1990-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/109/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/49/1969,DIRITTO,IT-COST-1973-109_DIRITTO_line-4_PAR-3,1562,1,1973-06-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/16/1965,DIRITTO,IT-COST-1996-21_DIRITTO_line-13_PAR-4,11268,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/134/1982,DIRITTO,IT-COST-1996-21_DIRITTO_line-18_PAR-4,4954,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,DIRITTO,IT-COST-1996-21_DIRITTO_line-16_PAR-4,3910,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/556/1987,DIRITTO,IT-COST-1996-21_DIRITTO_line-18_PAR-4,2972,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1982,DIRITTO,IT-COST-1996-21_DIRITTO_line-18_PAR-4,4941,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/574/1988,DIRITTO,IT-COST-1996-21_DIRITTO_line-18_PAR-4,2818,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1965,FATTO,IT-COST-1996-21_FATTO_line-5_PAR-1_ITEM-2,11181,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1994,DIRITTO|DIRITTO|DIRITTO|FATTO|FATTO|FATTO,IT-COST-1996-21_DIRITTO_line-12_PAR-4|IT-COST-1996-21_DIRITTO_line-11_PAR-4|IT-COST-1996-21_DIRITTO_line-23_PAR-5|IT-COST-1996-21_FATTO_line-2_PAR-1|IT-COST-1996-21_FATTO_line-6_PAR-1_ITEM-2|IT-COST-1996-21_FATTO_line-10_PAR-2,591,6,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/309/1995,DIRITTO|DIRITTO|DIRITTO,IT-COST-1996-21_DIRITTO_line-11_PAR-4|IT-COST-1996-21_DIRITTO_line-24_PAR-5|IT-COST-1996-21_DIRITTO_line-3_PAR-1,208,3,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-1996-21_DIRITTO_line-9_PAR-3|IT-COST-1996-21_DIRITTO_line-12_PAR-4|IT-COST-1996-21_DIRITTO_line-16_PAR-4|IT-COST-1996-21_DIRITTO_line-8_PAR-3,277,4,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,DIRITTO,IT-COST-1996-21_DIRITTO_line-8_PAR-3,1461,1,1996-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/439/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1989,DIRITTO,IT-COST-1989-439_DIRITTO_line-2,70,1,1989-07-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/56/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/132/1972,FATTO|DIRITTO|DIRITTO,IT-COST-1980-56_FATTO_line-3_PAR-1|IT-COST-1980-56_DIRITTO_line-14_PAR-6|IT-COST-1980-56_DIRITTO_line-9_PAR-4,2841,3,1980-04-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/56/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/225/1976,DIRITTO|DIRITTO,IT-COST-1980-56_DIRITTO_line-14_PAR-6|IT-COST-1980-56_DIRITTO_line-10_PAR-4,1251,2,1980-04-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/84/1989,DIRITTO,IT-COST-1992-113_DIRITTO_line-1,1111,1,1992-03-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1983,FATTO,IT-COST-1989-92_FATTO_line-1,2045,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1982,FATTO,IT-COST-1989-92_FATTO_line-1,2487,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1982,DIRITTO,IT-COST-1989-92_DIRITTO_line-1,2487,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/2/1989,DIRITTO,IT-COST-1989-92_DIRITTO_line-2,44,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/30/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/66/2001,DIRITTO,IT-COST-2003-30_DIRITTO_line-2,690,1,2003-01-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/30/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/2002,DIRITTO,IT-COST-2003-30_DIRITTO_line-2,273,1,2003-01-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1968,https://dati.cortecostituzionale.it/ontology/Pronuncia/77/1967,DIRITTO,IT-COST-1968-10_DIRITTO_line-1,255,1,1968-03-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/200/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/77/1967,DIRITTO,IT-COST-1976-200_DIRITTO_line-5_PAR-2,3313,1,1976-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1998,FATTO,IT-COST-2001-116_FATTO_line-11,1161,1,2001-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,FATTO|FATTO|FATTO|FATTO|DIRITTO|FATTO|FATTO|FATTO|FATTO|FATTO,IT-COST-2001-116_FATTO_line-10|IT-COST-2001-116_FATTO_line-14|IT-COST-2001-116_FATTO_line-15|IT-COST-2001-116_FATTO_line-18|IT-COST-2001-116_DIRITTO_line-1|IT-COST-2001-116_FATTO_line-18|IT-COST-2001-116_FATTO_line-20|IT-COST-2001-116_FATTO_line-1|IT-COST-2001-116_FATTO_line-9|IT-COST-2001-116_FATTO_line-5,5420,10,2001-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/28/2001,DIRITTO,IT-COST-2001-239_DIRITTO_line-8,150,1,2001-07-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/146/1972,FATTO|FATTO|FATTO|DIRITTO|FATTO|FATTO|FATTO,IT-COST-1981-119_FATTO_line-21_PAR-7|IT-COST-1981-119_FATTO_line-9_PAR-3|IT-COST-1981-119_FATTO_line-7_PAR-2|IT-COST-1981-119_DIRITTO_line-8_PAR-4|IT-COST-1981-119_FATTO_line-14_PAR-4|IT-COST-1981-119_FATTO_line-5_PAR-1|IT-COST-1981-119_FATTO_line-4_PAR-1,3267,7,1981-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/513/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,FATTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-1990-513_FATTO_line-2_PAR-1|IT-COST-1990-513_DIRITTO_line-2_PAR-1|IT-COST-1990-513_DIRITTO_line-3_PAR-2|IT-COST-1990-513_DIRITTO_line-8_PAR-4,1579,4,1990-10-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/513/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/877/1988,DIRITTO|DIRITTO,IT-COST-1990-513_DIRITTO_line-5_PAR-2|IT-COST-1990-513_DIRITTO_line-8_PAR-4,829,2,1990-10-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/513/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/400/1987,FATTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-1990-513_FATTO_line-2_PAR-1|IT-COST-1990-513_DIRITTO_line-2_PAR-1|IT-COST-1990-513_DIRITTO_line-5_PAR-2|IT-COST-1990-513_DIRITTO_line-8_PAR-4,1079,4,1990-10-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/243/1982,DIRITTO|DIRITTO,IT-COST-1983-285_DIRITTO_line-1|IT-COST-1983-285_DIRITTO_line-1,274,2,1983-09-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1980,DIRITTO,IT-COST-1983-285_DIRITTO_line-2,1205,1,1983-09-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1977,DIRITTO|DIRITTO|DIRITTO,IT-COST-1983-285_DIRITTO_line-1|IT-COST-1983-285_DIRITTO_line-1|IT-COST-1983-285_DIRITTO_line-2,2353,3,1983-09-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/1979,DIRITTO,IT-COST-1983-285_DIRITTO_line-1,1393,1,1983-09-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/203/1983,DIRITTO,IT-COST-1983-285_DIRITTO_line-2,92,1,1983-09-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/150/1984,https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,DIRITTO,IT-COST-1984-150_DIRITTO_line-1,304,1,1984-05-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/150/1984,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,DIRITTO|DIRITTO,IT-COST-1984-150_DIRITTO_line-3|IT-COST-1984-150_DIRITTO_line-1,1659,2,1984-05-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/455/2005,DIRITTO,IT-COST-2006-155_DIRITTO_line-23_PAR-4.1,112,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/2/2006,DIRITTO,IT-COST-2006-155_DIRITTO_line-23_PAR-4.1,91,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,DIRITTO,IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,2549,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/507/2000,DIRITTO,IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,1973,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/397/2005,DIRITTO,IT-COST-2006-155_DIRITTO_line-23_PAR-4.1,171,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,FATTO|FATTO|DIRITTO,IT-COST-2006-155_FATTO_line-31_PAR-2|IT-COST-2006-155_FATTO_line-36_PAR-3.1|IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,486,3,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,FATTO|FATTO|FATTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-2006-155_FATTO_line-31_PAR-2|IT-COST-2006-155_FATTO_line-37_PAR-3.2|IT-COST-2006-155_FATTO_line-36_PAR-3.1|IT-COST-2006-155_DIRITTO_line-22_PAR-4.1|IT-COST-2006-155_DIRITTO_line-24_PAR-4.1|IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,471,6,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2004,DIRITTO,IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,819,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,DIRITTO,IT-COST-2006-155_DIRITTO_line-25_PAR-4.1,812,1,2006-04-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/181/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/402/2005,DIRITTO,IT-COST-2007-181_DIRITTO_line-6,590,1,2007-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/181/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,DIRITTO,IT-COST-2007-181_DIRITTO_line-6,7640,1,2007-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/2021,DIRITTO,IT-COST-2022-52_DIRITTO_line-21_PAR-6,307,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/2017,FATTO,IT-COST-2022-52_FATTO_line-35_PAR-5.1,1785,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2018,FATTO,IT-COST-2022-52_FATTO_line-40_PAR-6.2,1456,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/89/2018,FATTO,IT-COST-2022-52_FATTO_line-40_PAR-6.2,1407,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/387/1990,FATTO,IT-COST-2022-52_FATTO_line-40_PAR-6.2,11538,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/179/2014,FATTO,IT-COST-2022-52_FATTO_line-38_PAR-6.1,2815,1,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/58/2015,FATTO|DIRITTO|DIRITTO|FATTO|FATTO,IT-COST-2022-52_FATTO_line-18_PAR-1.3.2|IT-COST-2022-52_DIRITTO_line-2_PAR-1.1|IT-COST-2022-52_DIRITTO_line-6_PAR-1.1|IT-COST-2022-52_FATTO_line-31_PAR-4.2|IT-COST-2022-52_FATTO_line-10_PAR-1.3,2519,5,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,FATTO|DIRITTO|FATTO,IT-COST-2022-52_FATTO_line-16_PAR-1.3.1|IT-COST-2022-52_DIRITTO_line-4_PAR-1.1|IT-COST-2022-52_FATTO_line-11_PAR-1.3.1,6611,3,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/52/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2011,DIRITTO|DIRITTO|DIRITTO|FATTO|DIRITTO|FATTO|FATTO|FATTO|FATTO,IT-COST-2022-52_DIRITTO_line-2_PAR-1.1|IT-COST-2022-52_DIRITTO_line-3_PAR-1.1|IT-COST-2022-52_DIRITTO_line-5_PAR-1.1|IT-COST-2022-52_FATTO_line-26_PAR-3.1.1|IT-COST-2022-52_DIRITTO_line-24_PAR-7.1|IT-COST-2022-52_FATTO_line-31_PAR-4.2|IT-COST-2022-52_FATTO_line-13_PAR-1.3.1|IT-COST-2022-52_FATTO_line-10_PAR-1.3|IT-COST-2022-52_FATTO_line-16_PAR-1.3.1,3779,9,2022-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/73/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1982,DIRITTO,IT-COST-1996-73_DIRITTO_line-15_PAR-4,4980,1,1996-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/73/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,DIRITTO|DIRITTO|DIRITTO,IT-COST-1996-73_DIRITTO_line-10_PAR-3|IT-COST-1996-73_DIRITTO_line-15_PAR-4|IT-COST-1996-73_DIRITTO_line-14_PAR-3,316,3,1996-03-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/1986,DIRITTO,IT-COST-1987-427_DIRITTO_line-1,338,1,1987-11-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1986,DIRITTO,IT-COST-1987-427_DIRITTO_line-1,610,1,1987-11-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,DIRITTO,IT-COST-1987-427_DIRITTO_line-1,2065,1,1987-11-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/7/2001,FATTO,IT-COST-2017-240_FATTO_line-53_PAR-5.3,6159,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/323/2001,FATTO,IT-COST-2017-240_FATTO_line-53_PAR-5.3,5955,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/182/1994,FATTO,IT-COST-2017-240_FATTO_line-53_PAR-5.3,8584,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/102/1993,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,9007,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/115/2010,DIRITTO,IT-COST-2017-240_DIRITTO_line-22_PAR-6.1,2792,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/236/1994,DIRITTO,IT-COST-2017-240_DIRITTO_line-22_PAR-6.1,8559,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,8231,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,7954,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/157/1996,FATTO|DIRITTO,IT-COST-2017-240_FATTO_line-53_PAR-5.3|IT-COST-2017-240_DIRITTO_line-22_PAR-6.1,7849,2,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/229/1999,FATTO,IT-COST-2017-240_FATTO_line-57_PAR-6.1,6732,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/307/2002,FATTO,IT-COST-2017-240_FATTO_line-57_PAR-6.1,5614,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/33/2012,DIRITTO,IT-COST-2017-240_DIRITTO_line-22_PAR-6.1,2092,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/284/1985,FATTO,IT-COST-2017-240_FATTO_line-57_PAR-6.1,11690,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1964,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,19510,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/201/1975,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,15469,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/356/2008,FATTO,IT-COST-2017-240_FATTO_line-57_PAR-6.1,3302,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/387/1989,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,10354,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3,11864,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1986,FATTO,IT-COST-2017-240_FATTO_line-57_PAR-6.1,11460,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1965,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,19135,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/2001,FATTO|FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3|IT-COST-2017-240_FATTO_line-44_PAR-4.4,6022,2,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,FATTO,IT-COST-2017-240_FATTO_line-51_PAR-5.2,1624,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/1972,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,16550,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/124/2003,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,5333,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/2014,FATTO,IT-COST-2017-240_FATTO_line-51_PAR-5.2,1267,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,16617,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,FATTO|DIRITTO|FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3|IT-COST-2017-240_DIRITTO_line-30_PAR-6.3|IT-COST-2017-240_FATTO_line-51_PAR-5.2,7512,3,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,16568,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4,13748,1,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/200/1976,FATTO|FATTO,IT-COST-2017-240_FATTO_line-21_PAR-2.3.3|IT-COST-2017-240_FATTO_line-44_PAR-4.4,15085,2,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,FATTO|FATTO,IT-COST-2017-240_FATTO_line-44_PAR-4.4|IT-COST-2017-240_FATTO_line-51_PAR-5.2,13887,2,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,DIRITTO|FATTO|FATTO,IT-COST-2017-240_DIRITTO_line-22_PAR-6.1|IT-COST-2017-240_FATTO_line-40_PAR-4.2|IT-COST-2017-240_FATTO_line-53_PAR-5.3,3673,3,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/83/2015,FATTO|DIRITTO|DIRITTO|DIRITTO|FATTO|FATTO|DIRITTO|FATTO|FATTO|FATTO|FATTO|FATTO,IT-COST-2017-240_FATTO_line-11_PAR-2.3|IT-COST-2017-240_DIRITTO_line-12_PAR-5|IT-COST-2017-240_DIRITTO_line-16_PAR-5.1|IT-COST-2017-240_DIRITTO_line-24_PAR-6.2|IT-COST-2017-240_FATTO_line-59_PAR-6.2|IT-COST-2017-240_FATTO_line-48_PAR-5.1|IT-COST-2017-240_DIRITTO_line-4_PAR-3|IT-COST-2017-240_FATTO_line-41_PAR-4.2|IT-COST-2017-240_FATTO_line-41_PAR-4.2|IT-COST-2017-240_FATTO_line-7_PAR-2.1|IT-COST-2017-240_FATTO_line-8_PAR-2.1|IT-COST-2017-240_FATTO_line-9_PAR-2.2,915,12,2017-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/240/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/4/1957,DIRITTO|FATTO,IT-COST-2017-240_DIRITTO_line-22_PAR-6.1|IT-COST-2017-240_FATTO_line-53_PAR-5.3,22208,2,2017-10-24
