source,target,date,age,weight
https://dati.cortecostituzionale.it/ontology/Pronuncia/325/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/165/2000,2001-07-12,413,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/326/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/196/1982,1987-10-14,1791,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/327/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/202/1982,1987-10-14,1791,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/327/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/265/1984,1987-10-14,1051,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/327/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/887/1988,1992-06-29,1453,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/1976,1983-11-17,2702,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1990,1992-06-29,859,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/560/1989,1992-06-29,930,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,1994-07-07,2932,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1994,1994-07-07,148,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1994,1995-07-10,385,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/140/1997,1997-10-27,172,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1994,1997-10-27,1196,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/444/1995,1997-10-27,740,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/109/2002,2002-07-01,82,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,2002-07-01,8272,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/171/2001,2002-07-01,404,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/346/1999,2002-07-01,1083,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/328/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,2005-07-13,3723,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/1986,1994-07-07,2757,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/457/1991,1994-07-07,946,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1994-07-07,4486,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1986,1994-07-07,3032,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/165/2000,2000-07-11,47,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/329/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,2000-07-11,181,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1980,1981-02-12,210,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/96/1980,1981-02-12,238,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/115/1986,1991-01-17,1729,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/132/1973,1991-01-17,6412,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/260/2000,2002-02-14,591,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1986,1987-10-14,511,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/1093/1988,1989-05-18,169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1983,1989-05-18,2134,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1982,1989-05-18,2578,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/92/1989,1989-05-18,85,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/985/1988,1989-05-18,219,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/31/1998,2000-07-11,869,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/8/1999,2000-07-11,540,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,2001-09-24,361,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/575/2000,2001-09-24,284,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/320/2005,2007-07-11,728,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/330/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,2007-07-11,2477,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/331/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/277/1984,1985-12-06,367,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/331/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/200/1999,2000-07-11,414,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/331/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/307/2002,2005-07-13,1119,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/331/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/499/2002,2005-07-13,966,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/332/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/556/1987,1989-05-18,538,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/332/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/114/2000,2002-07-01,809,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,1987-10-14,474,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/151/1981,1989-05-18,2864,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/184/1982,1989-05-18,2397,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/199/1981,1989-05-18,2730,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/202/1989,1989-05-18,38,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/307/1985,1989-05-18,1276,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/366/1985,1989-05-18,1247,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/786/1988,1989-05-18,330,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/5/1980,2007-07-11,10029,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/333/2007,2008-07-30,385,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/333/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/5/1980,2008-07-30,10414,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/1967,1987-10-14,7415,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/109/1967,1987-10-14,7415,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1987-10-14,2898,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/268/1985,1987-10-14,708,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/99/1968,1987-10-14,7043,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/1995,2006-10-11,4291,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/26/1982,2006-10-11,9011,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2004,2006-10-11,820,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,2006-10-11,1002,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/2003,2006-10-11,1364,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/1997,2006-10-11,3541,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/49/1972,2006-10-11,12634,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/72/2005,2006-10-11,611,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/73/2005,2006-10-11,611,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/79/2003,2006-10-11,1309,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/92/2003,2006-10-11,1295,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/97/2003,2006-10-11,1295,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2009,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,2009-12-14,3897,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2009,https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2006,2009-12-14,1160,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/196/1982,1987-10-14,1791,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,1991-07-10,868,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2004,2005-07-14,371,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2003,2005-07-14,661,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,2005-07-14,651,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,2005-07-14,541,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,2005-07-14,225,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,2005-07-14,210,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1983-11-17,1471,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/319/1987,1990-06-26,986,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,1992-07-02,7315,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/586/1987,1992-07-02,1665,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/62/1977,1992-07-02,5559,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1998-07-14,5954,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/27/2001,2003-10-27,1006,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/336/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,2003-10-27,2141,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/338/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1987-10-14,2898,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/338/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1999,2011-12-12,4534,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/338/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/351/2000,2011-12-12,4170,7
https://dati.cortecostituzionale.it/ontology/Pronuncia/338/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/401/2002,2011-12-12,3442,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/338/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/539/2000,2011-12-12,4044,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/339/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/285/1983,1987-10-14,1484,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/339/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/227/1994,1999-07-14,1875,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/1957,1961-06-09,1603,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1957,1961-06-09,1603,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/14/1957,1961-06-09,1603,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/19/1957,1961-06-09,1602,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,1961-06-09,1561,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/5/1958,1961-06-09,1232,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/60/1958,1961-06-09,933,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1961-06-09,1604,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/34/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/22/2012,2013-02-27,380,9
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/154/1974,1987-10-14,4899,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/1990,1991-07-10,504,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/206/1990,1991-07-10,462,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/212/1989,1991-07-10,819,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/490/1987,1991-07-10,1323,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/340/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,1991-07-10,868,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/341/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/229/1999,2000-07-12,401,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1982,1985-12-10,1251,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/365/1983,1985-12-10,722,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1985,1987-10-14,904,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/198/1999,2010-11-17,4195,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,2010-11-17,2500,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1996,2010-11-17,5088,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/49/1972,2010-11-17,14132,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/92/2003,2010-11-17,2793,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/343/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,2002-07-08,1916,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,2003-11-24,2797,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/27/2001,2003-11-24,1034,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/362/2000,2003-11-24,1230,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,2003-11-24,2169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/298/1989,2006-10-23,6368,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/524/1989,2006-10-23,6172,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/56/1990,2006-10-23,6109,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,2006-10-23,6452,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/83/1989,2006-10-23,6452,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/84/1989,2006-10-23,6452,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/347/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/98/2000,2000-07-12,98,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1982,1987-10-15,1816,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1990,1991-07-11,539,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/223/1989,1991-07-11,820,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/349/1987,1991-07-11,1365,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/384/1989,1991-07-11,738,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/432/1988,1991-07-11,1204,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/94/1989,1991-07-11,869,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/988/1988,1991-07-11,1003,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/198/1999,2000-07-12,415,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/348/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/98/2000,2000-07-12,98,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/349/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1983,1987-10-15,1553,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/35/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1989,1991-01-17,612,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/35/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/100/2015,2017-12-06,938,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/35/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2016,2017-12-06,595,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/35/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/80/2014,2017-12-06,1339,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/326/1987,1995-07-12,2828,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/594/1989,1995-07-12,2037,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/105/2003,2007-10-22,1671,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1988,2007-10-22,7208,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1969,2007-10-22,13992,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/15/1964,2007-10-22,15945,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2001,2007-10-22,2356,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/2001,2007-10-22,2356,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/157/1996,2007-10-22,4179,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/182/1994,2007-10-22,4914,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/2/1962,2007-10-22,16708,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/257/1982,2007-10-22,9070,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/27/1979,2007-10-22,10397,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/301/2006,2007-10-22,474,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/303/2005,2007-10-22,837,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/323/2001,2007-10-22,2293,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/359/2005,2007-10-22,754,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/48/1961,2007-10-22,16911,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/2004,2007-10-22,1371,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/55/1963,2007-10-22,16249,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/56/1972,2007-10-22,12996,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/66/2005,2007-10-22,1012,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/7/2001,2007-10-22,2502,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/70/1960,2007-10-22,17121,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/215/1976,1995-07-12,6936,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/230/1994,1995-07-12,412,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/287/1974,1995-07-12,7510,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1989,1995-07-12,2344,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1995-07-12,4856,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1972,1998-09-28,9583,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1994,1998-09-28,1532,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/351/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,1998-09-28,655,1
